唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
TourismServiceSite_A15010000H_000371,TourismServiceSite,Zh_tw,民雄金桔觀光工廠,只為了將最好的呈現給顧客，將記憶中傳統的滋味及情感傳承，透過簡單的糖、鹽製成的金桔，勾起童年食糖的喜悅，沒有過多餘的包裝，沒有人工添加物的疑慮，著著實實的品嚐到食品（記憶）中純粹的滋味，這就是現在民雄金桔想帶給顧客的感受。,(05)2720351,,嘉義縣,民雄鄉,三興村陳厝寮7鄰38號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000372,TourismServiceSite,Zh_tw,BIKE De Koffie,鄰近火車站，主要販售米貝果和咖啡等輕食。,0980868945,,臺東縣,池上鄉,鐵花路14號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000373,TourismServiceSite,Zh_tw,多良車站廣場,本場館營運範圍為推廣行銷具原住民特有產業、旅遊相關品（如販售藝術品、創意商品及紀念品等）及本所核准之附屬業務等服務。,(089)781301,,臺東縣,太麻里鄉,多良村4鄰56號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000375,TourismServiceSite,Zh_tw,佛都愛玉佳里旗艦店,所調配的水果愛玉，有別於一般傳統愛玉單一口味，以及口感多層次變化，讓消費者喝的安心、天然、健康、無負擔是我們努力的宗旨及目標。,(06)7234569,,臺南市,佳里區,成功路200 號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000377,TourismServiceSite,Zh_tw,7-11卑南門市,位於台9線主要幹道上，外來旅客來臺東玩，火車站到市區的主要道路，為台東重要門面。,(089)236153,,臺東縣,臺東市,更生路1267號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000378,TourismServiceSite,Zh_tw,小安比樂,鄰近伯朗大道、大坡池、錦園斷層景點。店內主要提供烘焙點心、咖啡茶飲為主，其特色為手工鄉村鹹派、青梅果露、麻香拌麵。,0960012309,,臺東縣,池上鄉,錦園村新開園78號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000380,TourismServiceSite,Zh_tw,百菇莊,『百菇莊』是一間以新鮮、好品質又美味而廣受好評的百菇莊園，同時也是可以採菇、吃菇、買菇的好地方。,0978288390,,臺中市,新社區,協成里協中街2-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000381,TourismServiceSite,Zh_tw,星漾商旅,星漾商旅STAY HOTEL以別具特色的設計風格佇立於台中市北區一中商圈內， 臨近中友百貨、孔廟、中國醫藥大學、國立科學博物館及台中公園，交通便捷，生活機能優良，屬別具特色的商圈型飯店，讓觀光、美食、奢華、精品、創意和文化等所有需求一次擁有。,(04)22289008,,臺中市,北區,錦南街17號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000382,TourismServiceSite,Zh_tw,后豐商務會館股份有限公司,『以心來服務顧客，以微笑來經營飯店，以誠信對待客戶』是我們的經營理念，服務、安全、整潔更是一貫的經營守則。,(04)25122211,,臺中市,神岡區,五權路128號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000383,TourismServiceSite,Zh_tw,臺中港酒店,樂滿地自助百匯餐廳-豐富多樣化的餐飲，福港中華料理-每季依季節變化嚴選在地頂級新鮮食材，滿足您尊榮體面，更彰顯出獨特的品味。,(04)26568888,,臺中市,梧棲區,大智路二段388號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000385,TourismServiceSite,Zh_tw,救國團花蓮學苑,花蓮學苑是由名建築師漢寶德先生設計，座落花崗山運動公園周邊活動空間開闊，位處花蓮市觀光中心區交通便捷，是青年朋友理想落腳處，近年更與YH合作提供最佳住所適合設置借問站。,(03)8324124,,花蓮縣,花蓮市,公園路40-11號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000387,TourismServiceSite,Zh_tw,壽豐農業生態館,"為發展社區產業，結合休閒農業區的優勢，維護生態環境，共同設立此場域。佔地八千多平方公尺，擁有2,000平方公尺生態蓮花池，景緻寧靜優美，提供區內吃喝玩買行各項服務與資訊洽詢，多功能複合式場所。",0929875538,,花蓮縣,壽豐鄉,豐山村魚塘78號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000388,TourismServiceSite,Zh_tw,山灣水月景觀溫泉會館,山灣水月景觀溫泉會館，花費兩年時間於安通溫泉區精心打造，慢工出細活，推出南花蓮最頂級的溫泉會館。山灣水月座擁全安通溫泉區最佳地點，每間房間皆有對外景觀陽台，風景就是中央山脈及玉里小鎮景觀，夜晚點點星光及鎮上燈火通明，蟲鳴蟬吟伴隨旅客入眠！,(03)8883299,,花蓮縣,玉里鎮,樂合里41-8號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000392,TourismServiceSite,Zh_tw,7-11億財富門市,億財富門市位處在東港鎮海產街上，每到假日許多遊客到東港吃海產相當熱鬧。 門市的服務機能，能夠提供遊客鄰近旅遊訊息，以及休憩與方便的需求，是旅遊東港的遊客可依賴的購物商店。,(08)8336304,,屏東縣,東港鎮,光復路二段77號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000393,TourismServiceSite,Zh_tw,竹居茶樓,在欣賞美景及享用佳餚之餘，池裡悠游的錦鯉魚還會不時來到您身邊與您作伴，當您來到嘉義，位於大雅路上的竹居茶樓一定是您不可不去的景點。竹居茶樓竭誠歡迎各位嘉賓的蒞臨。,(05)2719275,,嘉義市,東區,大雅路二段275號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000394,TourismServiceSite,Zh_tw,台灣花磚博物館,台灣老花磚，表面繪製各式美麗的圖案，曾於百年前流行於臺灣。當時以瓷磚妝點自家屋宇，是自家財力的象徵。卻因二戰而停產。現今日只能從尚存的老屋中找尋，且數量隨時間日趨稀少。,0905012390,,嘉義市,西區,林森西路282號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000396,TourismServiceSite,Zh_tw,源順芝麻觀光油廠,源順品牌起源於清朝，早期以花生油聞名全省，近幾年，由於中醫師建議芝麻好處多多，因此，繼原有的花生油，苦茶油，麻油等口碑產品外，更全面開發出多樣的芝麻專業產品，並贏得消費者的肯定。,(05)6622574,,雲林縣,土庫鎮,成功路1-62號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000397,TourismServiceSite,Zh_tw,三好國際酒店(股)公司,雲林唯一五星級標準的好飯店，緊鄰斗六棒球場旁，寬廣的視野、便利的交通，實為中台灣旅遊住宿最佳選擇。,(05)5510999,,雲林縣,斗六市,斗六五路35號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000398,TourismServiceSite,Zh_tw,劍湖山渡假大飯店,劍湖山王子大飯店座落於中台灣古坑，是台灣咖啡的故鄉，坐擁著群山擁抱且得天獨厚的地理環境，讓下榻於此的貴賓遠離塵囂，其建築設計別具韻味，小圓拱頂搭配磚紅色斜瓦屋頂，映著米色牆面與石柱，一樓大廳挑高二十三米中庭酒吧，氣魄非凡的石雕壁畫，流露出東南亞峇里島休閒風格。,(05)5828111,,雲林縣,古坑鄉,大湖口67-8號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000399,TourismServiceSite,Zh_tw,洽源馨西點麵包廠,洽源馨是在地經營80年老店，有傳承古早味的鳥仔餅，使用在地食材地瓜熬煮，獨特的在地點心，只有當地才買的到，重乳酪也是本店招牌之一，濃郁的乳酪配上香味四溢的餅乾底，搭配咖啡相當的對味。,(05)5912234,,雲林縣,大埤鄉,南門街18號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000400,TourismServiceSite,Zh_tw,偶的家戲偶文創園區,『偶的家』戲偶文創園區是傳承五十年戲偶雕刻製作技藝，一家人為完成父親（已故知名雕刻大師徐炎卿先生）生前夢想，歷經十二年時間努力，終於在民國104年（西元2015年）7月4日順利圓滿成立，也是全台第一座布袋戲偶觀光工廠。,(05)5970699,,雲林縣,斗南鎮,建國三路506號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000401,TourismServiceSite,Zh_tw,艾蕾優格時尚館,健康、養生、自然甜，低糖、低脂、低熱量；吃冰，不再是肥胖的代名詞，更不再是年輕人的專利。,(05)5321959,,雲林縣,斗六市,仁義路9-13號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000402,TourismServiceSite,Zh_tw,虎尾釀酒醋生活園區（九藝生物科技有限公司）,本著吃得安心、吃出健康、吃的文化為宗旨，虎尾釀酒醋生活園區除了有純天然優質的釀造產品外，園區內還可以看到全世界第一台家用全自動釀酒機的開發過程、魚菜共生、土龍養殖等，也可以預約，品嚐魚菜共生體驗餐、DIY釀醋、釀酒及精油製造等多樣體驗課程。,(05)6629991,,雲林縣,虎尾鎮,延平里下南15-5號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000403,TourismServiceSite,Zh_tw,織雲館（財團法人紡織產業綜合研究所）,織雲館坐落於台灣農業首都雲林的一角，為紡織產業綜合研究所的分支單位，以推廣台灣優質紡織品為目標。,(05)5519899,,雲林縣,斗六市,科加路20號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000405,TourismServiceSite,Zh_tw,李子園小舖,由關子嶺沿175市道，約莫十公里即可到達李子園社區，社區路口有間趣味的問路店兼咖啡店-十里亭問路店。為何叫十里亭？居民打趣著說：因為過關子嶺十公里即可到達。,(06)6863327,,臺南市,東山區,高原里李子園93號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000406,TourismServiceSite,Zh_tw,豆讚莊園咖啡,豆讚咖啡利用嘉義中埔特有的23.5度（緯度）的優勢，栽種出品質優良的咖啡原豆。從自家栽種到採收、製豆、烘焙的過程，講究新鮮，並以全方位特殊水洗，可減少許多人對於喝咖啡的不適感，沖泡的過程還是向日本師傅拜師學藝而來，希望提供給消費者都說「讚」的咖啡。與許多咖啡店不同的是，豆讚莊園是道地的台灣三合院莊園，因而有山林間的綠意，但也有農村的樸實感。,(05)2551131,,嘉義縣,中埔鄉,三層村2鄰7號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000407,TourismServiceSite,Zh_tw,金魚。厝邊（蘭城巷弄有限公司）,從老屋整理、到1960~70年代鎮長故事蒐集，未來將陸續聚集職人與藝術家開講/展覽，金魚。正在打造青年的共同工作空間，致力頭城在地藝文資訊服務。,0911220886,,宜蘭縣,頭城鎮,中庸街32-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000408,TourismServiceSite,Zh_tw,香格里拉觀光果園有限公司,香格里拉位於宜蘭縣冬山鄉大元山、海拔二百五十公尺山麓上，年均氣溫約25度，氣候舒適、景色迷人，坐在園區內的盪鞦韆上，可俯瞰整個三星平原。,(03)9511456,,宜蘭縣,冬山鄉,梅山路168號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000410,TourismServiceSite,Zh_tw,遠雄海洋公園,2017年海洋公園已滿15歲，今年雞年春節將有不同的新鮮玩法，如結合現有的科技互動「遠雄探險島水族APP」及，蠟筆畫的擴增實境新玩法「繪動海底世界」提升海洋教育之心願。,(03)8123100,,花蓮縣,壽豐鄉,福德189號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000411,TourismServiceSite,Zh_tw,家樂福,在花蓮地區擁有最完整性商品量販店。,(03)8267979,,花蓮縣,新城鄉,嘉里路15號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000412,TourismServiceSite,Zh_tw,銅鑼火車站,小站風情，雖然只有一人服務，但也是盡心盡力讓來銅鑼的民眾感受溫暖及方便！,(037)983838,,苗栗縣,銅鑼鄉,大同路13號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000413,TourismServiceSite,Zh_tw,日輝行,近半世紀的柑仔店，有著小時後回外婆家濃濃人情味的單純與熱情，正適合帶著一絲絲不安與疑惑的旅人來此解惑，體驗當地生活單純的熱心店家。,(037)823566,,苗栗縣,南庄鄉,南富村1鄰26-1號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000414,TourismServiceSite,Zh_tw,好客在一起工作坊,好客在一起為客庄生活的故事屋。以臺三線客庄文創聚落南庄老街為出發點，為南庄開設第一家文創設計為主的故事屋，以 臺灣藍鵲意象設計好客青鳥，化身文創巧禮，並加入DIY彩繪體驗，打造一個屬於在地文創匯集能量的空間。從客家的茶生活、水汴頭伯公、文學創作設計的環保商品及輕旅行，讓在地的居民和遊客都能參與。,0931505675,,苗栗縣,南庄鄉,中山路116號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000415,TourismServiceSite,Zh_tw,後龍灣客棧,後龍灣工作坊的核心價值「找回人與土地的關係」，努力找回人與土地的關係是我們的使命，也是我們一直追求的方向。,0980152058,,苗栗縣,後龍鎮,龍津里同興97號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000416,TourismServiceSite,Zh_tw,愛情果園,愛情果園的溫室栽培與採果體驗，漸漸成為許多幼稚園與小學的農事體驗戶外教學最佳場所，歡迎大家親自來體驗採果樂哦！,(037)747607,,苗栗縣,苑裡鎮,彎麗路98號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
TourismServiceSite_A15010000H_000417,TourismServiceSite,Zh_tw,大湖酒莊,大湖酒莊最大特色在於生產製造草莓酒，且是亞洲第一個草莓酒製酒產地，嚴謹製造過程及豐富充滿人文教育農村，目前全世界僅有加拿大、美國有釀製草莓酒，所以大湖酒莊是世界第三個、東南亞第一個釀製草莓酒地區，因此大湖酒莊以提升研發技術水平為發展基點，達到精湛的酒品釀造技術，嚴格酒品篩選管制，最優質的酒釀口感，建立自我品牌使行銷國際化。,(037)994986,,苗栗縣,大湖鄉,富興村八寮灣2-4號,A15010000H,交通部觀光署,9/17/2025 2:00:04 AM
